event-id,visible,timestamp,location-long,location-lat,activity-x,activity-y,activity-z,external-temperature,gps:satellite-count,gps-time-to-fix,ground-speed,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
29449188767,TRUE,36:00.0,-90.45475,-1.31305,,,,28.9,5,57,0,3960,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188750,TRUE,37:00.0,-90.45465,-1.312783,,,,30,5,46,0.3,3950,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187622,TRUE,38:00.0,-90.455267,-1.31475,,,,30.4,4,46,0.1,3950,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187609,TRUE,41:00.0,-90.452583,-1.312717,,,,31.6,4,81,0.8,3940,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187589,TRUE,44:00.0,-90.453083,-1.313333,,,,28.2,4,36,0,3920,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187588,TRUE,45:00.0,-90.45375,-1.313817,,,,30.3,4,37,0,3920,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187600,TRUE,45:00.0,-90.4532,-1.313583,,,,33.3,4,11,0.7,3930,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187624,TRUE,46:00.0,-90.45325,-1.3136,,,,34.5,4,33,0.1,3950,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187648,TRUE,46:00.0,-90.453433,-1.313517,,,,40.6,4,10,0.1,3960,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187684,TRUE,47:00.0,-90.4532,-1.313683,,,,38.9,4,25,0,3980,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187766,TRUE,01:00.0,-90.452867,-1.313483,,,,35.1,4,44,0,4040,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449190779,TRUE,02:00.0,-90.452483,-1.313733,,,,32.8,8,25,0,4040,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187767,TRUE,02:00.0,-90.452683,-1.31355,,,,29.7,4,7,0.2,4040,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449189810,TRUE,03:00.0,-90.45555,-1.314917,,,,27.8,6,12,0.3,4030.0000000000005,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449191121,TRUE,05:00.0,-90.4545,-1.31275,,,,30.3,10,90,0,4019.9999999999995,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449190399,TRUE,05:00.0,-90.4548,-1.313217,,,,27.5,7,5,0,4019.9999999999995,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187013,TRUE,05:00.0,-90.454517,-1.312717,,,,28.7,3,12,0.4,4010,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449189790,TRUE,06:00.0,-90.455633,-1.312,,,,27.7,6,4,0,4010,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449190391,TRUE,07:00.0,-90.4549,-1.314367,,,,31.3,7,76,0.3,3990,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188829,TRUE,08:00.0,-90.4552,-1.3144,,,,30.9,5,36,4.2,3990,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187680,TRUE,09:00.0,-90.455033,-1.31455,,,,28.8,4,28,0.2,3980,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188801,TRUE,10:00.0,-90.455183,-1.314383,,,,30.7,5,66,0.2,3980,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449190763,TRUE,11:00.0,-90.45745,-1.315833,,,,29.2,8,21,0,3980,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449190383,TRUE,11:00.0,-90.4548,-1.312733,,,,28.6,7,6,0.1,3980,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187649,TRUE,12:00.0,-90.4526,-1.310367,,,,29,4,41,3.9,3960,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187661,TRUE,12:00.0,-90.452833,-1.31045,,,,29.6,4,17,1.5,3970,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188781,TRUE,14:00.0,-90.452633,-1.310483,,,,34.9,5,44,0,3970,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187687,TRUE,14:00.0,-90.452667,-1.310317,,,,40.9,4,17,0.4,3980,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188840,TRUE,15:00.0,-90.4526,-1.310417,,,,36.4,5,35,0,3990,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187792,TRUE,01:00.0,-90.452617,-1.310483,,,,32.7,4,37,0.1,4050,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187823,TRUE,02:00.0,-90.452617,-1.3104,,,,31.5,4,17,0.2,4059.9999999999995,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188915,TRUE,03:00.0,-90.4526,-1.3104,,,,31.5,5,37,0,4050,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449189823,TRUE,03:00.0,-90.452833,-1.310367,,,,28.6,6,7,0.1,4050,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449189812,TRUE,04:00.0,-90.45275,-1.310467,,,,30.8,6,34,0.5,4040,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188889,TRUE,04:00.0,-90.45285,-1.3107,,,,28.9,5,17,0.2,4030.0000000000005,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188873,TRUE,06:00.0,-90.4546,-1.312817,,,,31.8,5,79,1.1,4019.9999999999995,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187740,TRUE,07:00.0,-90.4546,-1.312483,,,,30.9,4,38,3.2,4019.9999999999995,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449189791,TRUE,08:00.0,-90.45465,-1.313083,,,,29.2,6,43,0.2,4010,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188832,TRUE,09:00.0,-90.454367,-1.313167,,,,29.6,5,56,0.3,3990,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187717,TRUE,09:00.0,-90.45465,-1.313117,,,,28.3,4,9,0,4000,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187701,TRUE,10:00.0,-90.4546,-1.313917,,,,27,4,6,1.4,3990,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188805,TRUE,12:00.0,-90.451583,-1.312267,,,,29.2,5,35,0.1,3980,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187688,TRUE,13:00.0,-90.451917,-1.31055,,,,27.6,4,5,12,3980,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187660,TRUE,13:00.0,-90.454,-1.310333,,,,30.8,4,33,0.7,3970,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187647,TRUE,16:00.0,-90.453967,-1.310717,,,,33.3,4,38,0.4,3960,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188780,TRUE,17:00.0,-90.453967,-1.31065,,,,32.6,5,15,0,3970,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449189822,TRUE,01:00.0,-90.453817,-1.311283,,,,40,6,40,0,4050,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449189841,TRUE,01:00.0,-90.454217,-1.311683,,,,37.1,6,5,10,4059.9999999999995,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188954,TRUE,02:00.0,-90.454467,-1.3144,,,,31.2,5,11,0.3,4059.9999999999995,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188952,TRUE,02:00.0,-90.455083,-1.312867,,,,29.5,5,8,0.1,4059.9999999999995,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449191186,TRUE,03:00.0,-90.454883,-1.312483,,,,31.2,11,53,0,4050,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449190784,TRUE,03:00.0,-90.45505,-1.313167,,,,29.2,8,4,0,4050,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188896,TRUE,04:00.0,-90.454783,-1.31325,,,,29.3,5,6,0,4040,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449190409,TRUE,04:00.0,-90.454867,-1.31305,,,,28.8,7,19,0.7,4040,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449191123,TRUE,05:00.0,-90.4552,-1.3139,,,,29.9,10,27,0,4030.0000000000005,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449189796,TRUE,05:00.0,-90.454833,-1.314633,,,,29.4,6,7,0.6,4019.9999999999995,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188872,TRUE,06:00.0,-90.45505,-1.314567,,,,30,5,8,1.1,4019.9999999999995,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187739,TRUE,06:00.0,-90.455067,-1.314567,,,,30.4,4,11,0.5,4019.9999999999995,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187728,TRUE,07:00.0,-90.454417,-1.31235,,,,30.1,4,41,0,4010,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187718,TRUE,08:00.0,-90.452867,-1.312017,,,,30.7,4,34,0.1,4000,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188839,TRUE,09:00.0,-90.453267,-1.309617,,,,29.9,5,28,1.3,3990,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188836,TRUE,09:00.0,-90.453567,-1.310817,,,,30.7,5,12,0.2,3990,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187686,TRUE,12:00.0,-90.452717,-1.31045,,,,33.3,4,39,0.2,3980,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187685,TRUE,12:00.0,-90.45305,-1.3105,,,,33.8,4,12,0,3980,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188855,TRUE,01:00.0,-90.452583,-1.310283,,,,30.6,5,23,0,4000,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187720,TRUE,02:00.0,-90.450483,-1.311283,,,,29.2,4,6,0,4000,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187703,TRUE,02:00.0,-90.451683,-1.311,,,,31.5,4,35,0,3990,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449190767,TRUE,03:00.0,-90.453083,-1.310217,,,,29.8,8,5,0,3990,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449190384,TRUE,03:00.0,-90.4546,-1.312783,,,,30,7,14,0.6,3980,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449189768,TRUE,03:00.0,-90.4548,-1.311933,,,,30.2,6,4,0.1,3980,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188802,TRUE,04:00.0,-90.455033,-1.313283,,,,30.7,5,31,0,3980,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188778,TRUE,05:00.0,-90.45505,-1.314583,,,,31.5,5,36,0,3970,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188779,TRUE,06:00.0,-90.4548,-1.31465,,,,30.8,5,21,0.1,3970,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187659,TRUE,06:00.0,-90.455317,-1.314417,,,,30.3,4,11,0,3970,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449190371,TRUE,07:00.0,-90.45455,-1.31295,,,,30.1,7,38,0,3960,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449189747,TRUE,07:00.0,-90.454533,-1.313067,,,,29.7,6,7,0.3,3960,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188768,TRUE,08:00.0,-90.454483,-1.312883,,,,29.9,5,13,0.1,3960,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187623,TRUE,08:00.0,-90.454517,-1.31295,,,,29.9,4,18,0.5,3950,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187620,TRUE,10:00.0,-90.4564,-1.313917,,,,31.6,4,83,0,3950,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187626,TRUE,10:00.0,-90.450333,-1.313367,,,,32.1,4,9,0,3950,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187625,TRUE,11:00.0,-90.4505,-1.3134,,,,34.4,4,13,0.6,3950,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188751,TRUE,12:00.0,-90.45045,-1.313267,,,,32,5,28,0,3950,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188769,TRUE,12:00.0,-90.450583,-1.31325,,,,33.1,5,41,1,3960,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188841,TRUE,03:00.0,-90.451633,-1.310933,,,,31.4,5,18,0.2,3990,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188800,TRUE,04:00.0,-90.45615,-1.313667,,,,30.5,5,34,1,3980,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187681,TRUE,04:00.0,-90.454983,-1.3131,,,,29.4,4,12,0.1,3980,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449189769,TRUE,05:00.0,-90.454617,-1.312983,,,,29.8,6,48,0,3980,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449189717,TRUE,18:00.0,-90.454967,-1.3128,,,,32.8,6,4,0,3930,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449190287,TRUE,44:00.0,-90.45455,-1.31305,,,,31,7,37,0,3870,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449189625,TRUE,44:00.0,-90.454633,-1.312967,,,,30,6,9,0,3870,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188580,TRUE,45:00.0,-90.454567,-1.312967,,,,29,5,34,0,3870,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187482,TRUE,45:00.0,-90.45465,-1.31295,,,,28.9,4,6,0.1,3870,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187454,TRUE,46:00.0,-90.45435,-1.312767,,,,27.7,4,7,1,3860,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449189607,TRUE,47:00.0,-90.45455,-1.313033,,,,29.7,6,36,0,3860,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449189608,TRUE,47:00.0,-90.454533,-1.313,,,,28.9,6,7,0,3860,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188564,TRUE,47:00.0,-90.453733,-1.312933,,,,29.4,5,4,0.1,3860,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187430,TRUE,48:00.0,-90.452683,-1.312933,,,,32.9,4,60,0,3850,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187429,TRUE,49:00.0,-90.4527,-1.312917,,,,32.9,4,18,0.8,3850,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188546,TRUE,50:00.0,-90.453117,-1.313117,,,,35.2,5,63,0,3850,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187457,TRUE,51:00.0,-90.4532,-1.312983,,,,38.3,4,5,0,3860,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187485,TRUE,51:00.0,-90.453083,-1.313033,,,,31,4,16,0.8,3870,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188691,TRUE,01:00.0,-90.45385,-1.313467,,,,36.2,5,41,0,3910,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187565,TRUE,02:00.0,-90.454533,-1.313117,,,,32.6,4,48,0.1,3910,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187549,TRUE,03:00.0,-90.452783,-1.312333,,,,31.3,4,26,0,3900,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187547,TRUE,04:00.0,-90.454783,-1.312983,,,,29,4,12,0,3900,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188658,TRUE,05:00.0,-90.454833,-1.313017,,,,30.4,5,58,0,3890,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188661,TRUE,05:00.0,-90.454567,-1.313083,,,,29.3,5,7,0,3890,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188617,TRUE,13:00.0,-90.454583,-1.312967,,,,29.3,5,6,0,3880,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188578,TRUE,13:00.0,-90.45475,-1.312983,,,,28.2,5,12,0.9,3870,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449189609,TRUE,14:00.0,-90.4545,-1.313017,,,,28.8,6,38,0,3860,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449189606,TRUE,14:00.0,-90.454717,-1.31285,,,,28.5,6,13,0.1,3860,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188561,TRUE,15:00.0,-90.454667,-1.31305,,,,29.1,5,14,0.2,3860,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187452,TRUE,15:00.0,-90.454533,-1.313233,,,,28.4,4,7,0.3,3860,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449190274,TRUE,16:00.0,-90.45455,-1.312983,,,,28.8,7,39,0,3860,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188563,TRUE,16:00.0,-90.454633,-1.313033,,,,28.7,5,10,0.7,3860,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187427,TRUE,17:00.0,-90.4548,-1.31395,,,,29.1,4,8,0.3,3850,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187453,TRUE,17:00.0,-90.454417,-1.314233,,,,32.7,4,4,0.2,3860,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449190714,TRUE,18:00.0,-90.45415,-1.3143,,,,46.9,8,38,0,3870,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449189626,TRUE,18:00.0,-90.454,-1.314567,,,,32.1,6,7,0.1,3870,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449189627,TRUE,19:00.0,-90.453817,-1.3149,,,,32.6,6,9,0.1,3870,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449189649,TRUE,01:00.0,-90.453983,-1.3136,,,,41.4,6,66,0,3880,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449190317,TRUE,02:00.0,-90.453917,-1.313667,,,,37.2,7,29,0,3890,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449189675,TRUE,02:00.0,-90.454333,-1.314167,,,,29.6,6,4,0,3890,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449190313,TRUE,03:00.0,-90.47115,-1.2906,,,,28.7,7,5,0,3890,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187499,TRUE,03:00.0,-90.480117,-1.294467,,,,30.1,4,33,0,3880,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187505,TRUE,04:00.0,-90.454667,-1.313217,,,,29.4,4,9,0.1,3880,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187502,TRUE,04:00.0,-90.4558,-1.313067,,,,29,4,11,0.2,3880,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187451,TRUE,22:00.0,-90.454617,-1.312983,,,,30.2,4,7,0.1,3860,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187449,TRUE,22:00.0,-90.4547,-1.31315,,,,27.7,4,33,0.2,3860,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188540,TRUE,23:00.0,-90.454717,-1.31305,,,,27.7,5,36,0,3850,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187428,TRUE,23:00.0,-90.454217,-1.312883,,,,27.1,4,13,0.5,3850,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188541,TRUE,24:00.0,-90.454683,-1.313033,,,,27.3,5,33,0,3850,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449189591,TRUE,24:00.0,-90.4547,-1.31305,,,,26.2,6,5,1.2,3850,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449189593,TRUE,24:00.0,-90.45455,-1.313033,,,,26.1,6,6,0,3850,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188542,TRUE,24:00.0,-90.45455,-1.313133,,,,26.5,5,17,1.7,3850,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188534,TRUE,25:00.0,-90.456467,-1.313883,,,,28.5,5,34,0,3850,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449190702,TRUE,26:00.0,-90.456517,-1.3139,,,,28.8,8,27,0,3850,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188536,TRUE,26:00.0,-90.456383,-1.313883,,,,28.8,5,11,0.1,3850,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449186991,TRUE,27:00.0,-90.456517,-1.313833,,,,31.9,3,41,0,3840,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188535,TRUE,27:00.0,-90.45645,-1.313817,,,,31.8,5,29,0.1,3850,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449190963,TRUE,01:00.0,-90.453967,-1.313567,,,,37.3,9,21,0,3870,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187484,TRUE,01:00.0,-90.453967,-1.31405,,,,29.1,4,10,1.5,3870,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449190288,TRUE,01:00.0,-90.4543,-1.31365,,,,27.7,7,5,0,3870,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188575,TRUE,01:00.0,-90.455683,-1.312383,,,,26,5,5,0.3,3870,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449191107,TRUE,02:00.0,-90.454833,-1.312917,,,,27.3,10,27,0,3860,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188562,TRUE,02:00.0,-90.454667,-1.313117,,,,25.7,5,4,0.1,3860,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449190273,TRUE,22:00.0,-90.454567,-1.313017,,,,26.5,7,7,0.1,3860,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449190260,TRUE,22:00.0,-90.4547,-1.313067,,,,27.1,7,12,0.1,3850,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449189582,TRUE,38:00.0,-90.454633,-1.31305,,,,29.3,6,46,0,3840,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188511,TRUE,53:00.0,-90.454617,-1.313,,,,26.9,5,6,0.3,3840,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449190248,TRUE,08:00.0,-90.454633,-1.313,,,,28.1,7,33,0,3830,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188512,TRUE,23:00.0,-90.454567,-1.313033,,,,26.7,5,6,0,3840,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188490,TRUE,38:00.0,-90.457217,-1.316883,,,,26.9,5,18,0.3,3830,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449190247,TRUE,54:00.0,-90.456633,-1.31785,,,,27.5,7,39,0,3830,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188492,TRUE,09:00.0,-90.454417,-1.3124,,,,28.4,5,34,0,3830,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187406,TRUE,55:00.0,-90.45395,-1.31365,,,,31.7,4,8,0,3840,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449189594,TRUE,10:00.0,-90.454217,-1.313733,,,,34.8,6,34,0,3850,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449189595,TRUE,25:00.0,-90.45405,-1.313667,,,,34.4,6,6,0,3850,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188544,TRUE,40:00.0,-90.454133,-1.313717,,,,34.5,5,6,0,3850,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449187456,TRUE,10:00.0,-90.454017,-1.31365,,,,40.5,4,8,0.1,3860,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188582,TRUE,25:00.0,-90.45405,-1.313783,,,,37.2,5,8,0.1,3870,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
29449188621,TRUE,41:00.0,-90.45415,-1.313933,,,,38.9,5,47,0,3880,gps,Asio flammeus,ASI07,PS0013,Rewilding Galapagos Short-eared Owls
